ProductId,LocalOrderCode,Description,Price,weight,UnitOfMeasure,Quantity,Accessory,Title
1SDA023389R0001,1SDA023389R1,KIT EF T6 630 - S6 630 4pcs,102,0.538,pcs,1,,Devices
1SDA023390R0001,1SDA023390R1,KIT FC CuAl 2x240mm2 T6 630-S6 630 4pcs,204,0.454,pcs,1,,Devices
1SDA023391R0001,1SDA023391R1,KIT RC 2x150mm2 T6 630 - S6 630 4pcs,204,1.254,pcs,1,,Devices
1SDA023393R0001,1SDA023393R1,KIT EF T6 800 - S6 800 4pcs,138,0.936,pcs,1,,Devices
1SDA023394R0001,1SDA023394R1,KIT FC CuAl 3x185mm2 T6 800-S6 800 4pcs,274,1.395,pcs,1,,Devices
1SDA023395R0001,1SDA023395R1,KIT RC 3x240mm2 T6 800 - S6 800 4pcs,296,1.325,pcs,1,,Devices
1SDA037121R0001,1SDA037121R1,TRIP TEST PR211-212-111,41.2,0.057,pcs,1,,Devices
1SDA037388R0001,1SDA037388R1,RCQ + TOR CL 60 mm,929,0.645,pcs,1,,Devices
1SDA037389R0001,1SDA037389R1,RCQ + TOR CL 110 mm,1026,0.645,pcs,1,,Devices
1SDA037390R0001,1SDA037390R1,RCQ + TOR OP 110 mm,0,0.645,pcs,1,,Devices
1SDA037391R0001,1SDA037391R1,RCQ + TOR OP 180 mm,0,0.645,pcs,1,,Devices
1SDA037392R0001,1SDA037392R1,RCQ + TOR OP 230 mm,0,0.645,pcs,1,,Devices
1SDA037393R0001,1SDA037393R1,RCQ NO TOR,0,0.645,pcs,1,,Devices
1SDA037394R0001,1SDA037394R1,TOR CL 60 mm,414,1,pcs,1,,Devices
1SDA037395R0001,1SDA037395R1,TOR CL 110 mm RCQ,512,1,pcs,1,,Devices
1SDA037396R0001,1SDA037396R1,TOR OP 110 mm RCQ,0,2.449,pcs,1,,Devices
1SDA037397R0001,1SDA037397R1,TOR OP 180 mm RCQ,0,4.234,pcs,1,,Devices
1SDA037398R0001,1SDA037398R1,TOR OP 230 mm RCQ,0,5.233,pcs,1,,Devices
1SDA038286R0001,1SDA038286R1,SHUNT OPEN.RELEASE 24V DC E1/6-T8,278,1,pcs,1,,Devices
1SDA038287R0001,1SDA038287R1,SHUNT OPEN.RELEASE 30V E1/6-T8,278,1,pcs,1,,Devices
1SDA038288R0001,1SDA038288R1,SHUNT OPEN.RELEASE 48V E1/6-T8,278,1,pcs,1,,Devices
1SDA038289R0001,1SDA038289R1,SHUNT OPEN.RELEASE 60V E1/6-T8,278,1,pcs,1,,Devices
1SDA038290R0001,1SDA038290R1,SHUNT OPEN.RELEASE 110/120V E1/6-T8,278,1,pcs,1,,Devices
1SDA038292R0001,1SDA038292R1,SHUNT OPEN.RELEASE 220/240V E1/6-T8,278,1,pcs,1,,Devices
1SDA038293R0001,1SDA038293R1,SHUNT OPEN.RELEASE 240/250V E1/6-T8,278,1,pcs,1,,Devices
1SDA038294R0001,1SDA038294R1,SHUNT OPEN.RELEASE 380/400V E1/6-T8,389,1,pcs,1,,Devices
1SDA038295R0001,1SDA038295R1,SHUNT OPEN.RELEASE 440/480V AC E1/6-T8,389,1,pcs,1,,Devices
1SDA038297R0001,1SDA038297R1,SHUNT CLOSING RELEASE 30V E1/6-T8,278,1,pcs,1,,Devices
1SDA038298R0001,1SDA038298R1,SHUNT CLOSING RELEASE 48V E1/6-T8,278,1,pcs,1,,Devices
1SDA038299R0001,1SDA038299R1,SHUNT CLOSING RELEASE 60V E1/6-T8,278,1,pcs,1,,Devices
1SDA038300R0001,1SDA038300R1,SHUNT CLOSING RELEASE 110/120V E1/6-T8,278,1,pcs,1,,Devices
1SDA038301R0001,1SDA038301R1,SHUNT CLOSING RELEASE 120/127V E1/6-T8,278,1,pcs,1,,Devices
1SDA038302R0001,1SDA038302R1,SHUNT CLOSING RELEASE 220/240V E1/6-T8,278,1,pcs,1,,Devices
1SDA038303R0001,1SDA038303R1,SHUNT CLOSING RELEASE 240/250V E1/6-T8,278,1,pcs,1,,Devices
1SDA038304R0001,1SDA038304R1,SHUNT CLOSING RELEASE 380/400V E1/6-T8,389,1,pcs,1,,Devices
1SDA038305R0001,1SDA038305R1,SHUNT CLOSIN RELEASE 440/480V AC E1/6-T8,389,1,pcs,1,,Devices
1SDA038306R0001,1SDA038306R1,UNDER VOLTAGE RELEASE 24V DC E1/6-T8,357,1,pcs,1,,Devices
1SDA038307R0001,1SDA038307R1,UNDER VOLTAGE RELEASE 30V E1/6-T8,357,1,pcs,1,,Devices
1SDA038309R0001,1SDA038309R1,UNDER VOLTAGE RELEASE 60V E1/6-T8,357,1,pcs,1,,Devices
1SDA038310R0001,1SDA038310R1,UNDER VOLTAGE RELEASE 110/120V E1/6-T8,357,1,pcs,1,,Devices
1SDA038311R0001,1SDA038311R1,UNDER VOLTAGE RELEASE 120/127V E1/6-T8,357,1,pcs,1,,Devices
1SDA038312R0001,1SDA038312R1,UNDER VOLTAGE RELEASE 220/240V E1/6-T8,357,1,pcs,1,,Devices
1SDA038313R0001,1SDA038313R1,UNDER VOLTAGE RELEASE 240/250V E1/6-T8,357,1,pcs,1,,Devices
1SDA038314R0001,1SDA038314R1,UNDER VOLTAGE RELEASE 380/400V E1/6-T8,357,1,pcs,1,,Devices
1SDA038315R0001,1SDA038315R1,YU 415-440Vac IEC/440-480Vac UL E1/6-T8,357,1,pcs,1,,Devices
1SDA038316R0001,1SDA038316R1,TIME DEL.UVR24/30VE1/6-T7-X1-T8-E1.2/6.2,420,1,pcs,1,,Devices
1SDA038317R0001,1SDA038317R1,TIME DEL.UVR 48V E1/6-T7-X1-T8-E1.2/6.2,432,1,pcs,1,,Devices
1SDA038318R0001,1SDA038318R1,TIME DEL.UVR 60V E1/6-T7-X1-T8-E1.2/6.2,420,1,pcs,1,,Devices
1SDA038319R0001,1SDA038319R1,T.DEL.UVR 110/127VE1/6-T7-X1-T8-E1.2/6.2,432,1,pcs,1,,Devices
1SDA038320R0001,1SDA038320R1,T.DEL.UVR 220/250VE1/6-T7-X1-T8-E1.2/6.2,420,1,pcs,1,,Devices
1SDA038321R0001,1SDA038321R1,GEARED MOTOR DEVICE 24/30V E1/6-T8,1196,1,pcs,1,,Devices
1SDA038322R0001,1SDA038322R1,GEARED MOTOR DEVICE 48/60V E1/6-T8,1196,1,pcs,1,,Devices
1SDA038323R0001,1SDA038323R1,GEARED MOTOR DEVICE 100/130V E1/6-T8,1196,1,pcs,1,,Devices
1SDA038324R0001,1SDA038324R1,GEARED MOTOR DEVICE 220/250V E1/6-T8,1196,1,pcs,1,,Devices
1SDA038325R0001,1SDA038325R1,CLOSING SPRING ELECTR.INDICATION E1/6,110,1,pcs,1,,Devices
1SDA038340R0001,1SDA038340R1,UVR DE-ENERGIZED ELEC.IND.-N.O. E1/6-T8,110,1,pcs,1,,Devices
1SDA038341R0001,1SDA038341R1,UVR DE-ENERGIZED ELEC.IND.-N.C. E1/6-T8,110,1,pcs,1,,Devices
1SDA038343R0001,1SDA038343R1,PUSHBOTTONS PROTECTION E1/6-T8,95.5,0.034,pcs,1,,Devices
1SDA038344R0001,1SDA038344R1,IP54 PROTECT WITH KEYS LOCK SEV. E1/6-T8,636,1,pcs,1,,Devices
1SDA038351R0001,1SDA038351R1,PADLOCK DEV.IN OPEN POS.D=4mm E1/6-T8,207,1,pcs,1,,Devices
1SDA046578R0001,1SDA046578R1,KIT HR/VR S8-T8 2500A 6pcs,1390,17,pcs,1,,Devices
1SDA046579R0001,1SDA046579R1,KIT HR/VR S8-T8 2500A 8pcs,1807,22,pcs,1,,Devices
1SDA048964R0001,1SDA048964R1,UNIT PR010/T,7845,2.8,pcs,1,,Devices
1SDA050157R0001,1SDA050157R1,SHUNT OPEN.RELEASE ADDITIO 24VDC E1/6-T8,735,1,pcs,1,,Devices
1SDA050158R0001,1SDA050158R1,SHUNT OPEN.RELEASE ADDITIONA 30V E1/6-T8,735,1,pcs,1,,Devices
1SDA050159R0001,1SDA050159R1,SHUNT OPEN.RELEASE ADDITIONA 48V E1/6-T8,735,1,pcs,1,,Devices
1SDA050160R0001,1SDA050160R1,SHUNT OPEN.RELEASE ADDITIONA 60V E1/6-T8,735,1,pcs,1,,Devices
1SDA050161R0001,1SDA050161R1,SHUNT OPEN.RELEAS ADDIT.110/120V E1/6-T8,735,1,pcs,1,,Devices
1SDA050162R0001,1SDA050162R1,SHUNT OPEN.RELEAS ADDIT.120/127V E1/6-T8,735,1,pcs,1,,Devices
1SDA050163R0001,1SDA050163R1,SHUNT OPEN.RELEAS ADDIT.220/240V E1/6-T8,735,1,pcs,1,,Devices
1SDA050164R0001,1SDA050164R1,SHUNT OPEN.RELEAS ADDIT.240/250V E1/6-T8,735,1,pcs,1,,Devices
1SDA050165R0001,1SDA050165R1,SHUNT OPEN.REL.ADDI. 380/400V AC E1/6-T8,849,1,pcs,1,,Devices
1SDA050166R0001,1SDA050166R1,SHUNT OPEN.REL.ADDIT. 440V AC E1/6-T8,849,1,pcs,1,,Devices
1SDA050228R0001,1SDA050228R1,SOR TEST UNIT T7-T7M-X1-E1/6-T8-E1.2/6.2,410,0,pcs,1,,Devices
1SDA050230R0001,1SDA050230R1,1/2 KIT STANDARD TERMINALS,1.1,0,pcs,1,,Devices
1SDA050542R0001,1SDA050542R1,RCQ + TOR CL 185 mm,1076,0.645,pcs,1,,Devices
1SDA050543R0001,1SDA050543R1,TOR CL 185 mm RCQ,559,1,pcs,1,,Devices
1SDA050688R0001,1SDA050688R1,KIT ES T6 - S6 6pcs,362,3.597,pcs,1,,Devices
1SDA050689R0001,1SDA050689R1,KIT ES T6 - S6 8pcs,481,5,pcs,1,,Devices
1SDA050692R0001,1SDA050692R1,KIT ES UP T6 - S6 3pcs,181,1.883,pcs,1,,Devices
1SDA050693R0001,1SDA050693R1,KIT ES T6 - S6 4pcs,240,2.564,pcs,1,,Devices
1SDA050696R0001,1SDA050696R1,KIT INSUL. PARTIT. DIV.PHASE 3p S6-S7-T6,67.5,1,pcs,1,,Devices
1SDA050697R0001,1SDA050697R1,KIT INSULAT. PART. DIV.PHASE 4p S6-S7-T6,101,1,pcs,1,,Devices
1SDA050699R0001,1SDA050699R1,KEY LOCK RONIS IN OPEN POS. E1/6,147,1,pcs,1,,Devices
1SDA050704R0001,1SDA050704R1,KIT ES LO T6 - S6 3pcs,181,1.882,pcs,1,,Devices
1SDA050875R0001,1SDA050875R1,T1B 160 TMD50-630 3p F FC Cu (1?ù70mm2),0,1,pcs,1,,Devices
1SDA050876R0001,1SDA050876R1,T1B 160 TMD63-630 3p F FC Cu (1?ù70mm2),0,1,pcs,1,,Devices
1SDA050877R0001,1SDA050877R1,T1B 160 TMD80-800 3p F FC Cu (1?ù70mm2),0,1,pcs,1,,Devices
1SDA050878R0001,1SDA050878R1,T1B 160 TMD100-1000 3p F FC Cu (1?ù70mm2),0,1,pcs,1,,Devices
1SDA050879R0001,1SDA050879R1,T1B 160 TMD125-1250 3p F FC Cu (1?ù70mm2),0,1,pcs,1,,Devices
1SDA050880R0001,1SDA050880R1,T1B 160 TMD160-1600 3p F FC Cu (1?ù70mm2),0,1,pcs,1,,Devices
1SDA050882R0001,1SDA050882R1,T1B 160 TMD20-630 4p F FC Cu (1?ù70mm2),0,1.3,pcs,1,,Devices
1SDA050887R0001,1SDA050887R1,T1B 160 TMD63-630 4p F FC Cu (1?ù70mm2),0,1.3,pcs,1,,Devices
1SDA050888R0001,1SDA050888R1,T1B 160 TMD80-800 4p F FC Cu (1?ù70mm2),0,1.3,pcs,1,,Devices
1SDA050889R0001,1SDA050889R1,T1B 160 TMD100-1000 4p F FC Cu (1?ù70mm2),0,1.3,pcs,1,,Devices
1SDA050890R0001,1SDA050890R1,T1B 160 TMD125-1250 4p F FC Cu (1?ù70mm2),0,1.3,pcs,1,,Devices
1SDA050891R0001,1SDA050891R1,T1B 160 TMD160-1600 4p F FC Cu (1?ù70mm2),0,1.3,pcs,1,,Devices
1SDA050898R0001,1SDA050898R1,T1C 160 TMD63-630 3p F FC Cu (1?ù70mm2),0,1,pcs,1,,Devices
1SDA050899R0001,1SDA050899R1,T1C 160 TMD80-800 3p F FC Cu (1?ù70mm2),0,1,pcs,1,,Devices
1SDA050900R0001,1SDA050900R1,T1C 160 TMD100-1000 3p F FC Cu (1?ù70mm2),0,1,pcs,1,,Devices
1SDA050901R0001,1SDA050901R1,T1C 160 TMD125-1250 3p F FC Cu (1?ù70mm2),0,1,pcs,1,,Devices
1SDA050902R0001,1SDA050902R1,T1C 160 TMD160-1600 3p F FC Cu (1?ù70mm2),0,1,pcs,1,,Devices
1SDA050909R0001,1SDA050909R1,T1C 160 TMD63-630 4p F FC Cu (1?ù70mm2),0,1.3,pcs,1,,Devices
1SDA050910R0001,1SDA050910R1,T1C 160 TMD80-800 4p F FC Cu (1?ù70mm2),0,1.3,pcs,1,,Devices
1SDA050911R0001,1SDA050911R1,T1C 160 TMD100-1000 4p F FC Cu (1?ù70mm2),0,1.3,pcs,1,,Devices
1SDA050912R0001,1SDA050912R1,T1C 160 TMD125-1250 4p F FC Cu (1?ù70mm2),0,1.3,pcs,1,,Devices
1SDA050913R0001,1SDA050913R1,T1C 160 TMD160-1600 4p F FC Cu (1?ù70mm2),0,1.3,pcs,1,,Devices
1SDA050917R0001,1SDA050917R1,T1N 160 TMD32-500 3p F FC Cu (1?ù70mm2),0,1,pcs,1,,Devices
1SDA050918R0001,1SDA050918R1,T1N 160 TMD40-500 3p F FC Cu (1?ù70mm2),0,1,pcs,1,,Devices
1SDA050919R0001,1SDA050919R1,T1N 160 TMD50-500 3p F FC Cu (1?ù70mm2),0,1,pcs,1,,Devices
1SDA050920R0001,1SDA050920R1,T1N 160 TMD63-630 3p F FC Cu (1?ù70mm2),0,1,pcs,1,,Devices
1SDA050921R0001,1SDA050921R1,T1N 160 TMD80-800 3p F FC Cu (1?ù70mm2),0,1,pcs,1,,Devices
1SDA050922R0001,1SDA050922R1,T1N 160 TMD100-1000 3p F FC Cu (1?ù70mm2),0,1,pcs,1,,Devices
1SDA050923R0001,1SDA050923R1,T1N 160 TMD125-1250 3p F FC Cu (1?ù70mm2),0,1,pcs,1,,Devices
1SDA050924R0001,1SDA050924R1,T1N 160 TMD160-1600 3p F FC Cu (1?ù70mm2),0,1,pcs,1,,Devices
1SDA050928R0001,1SDA050928R1,T1N 160 TMD32-500 4p F FC Cu (1?ù70mm2),0,1.3,pcs,1,,Devices
1SDA050929R0001,1SDA050929R1,T1N 160 TMD40-500 4p F FC Cu (1?ù70mm2),0,1.3,pcs,1,,Devices
1SDA050930R0001,1SDA050930R1,T1N 160 TMD50-500 4p F FC Cu (1?ù70mm2),0,1.3,pcs,1,,Devices
1SDA050931R0001,1SDA050931R1,T1N 160 TMD63-630 4p F FC Cu (1?ù70mm2),0,1.3,pcs,1,,Devices
1SDA050932R0001,1SDA050932R1,T1N 160 TMD80-800 4p F FC Cu (1?ù70mm2),0,1.3,pcs,1,,Devices
1SDA050933R0001,1SDA050933R1,T1N 160 TMD100-1000 4p F FC Cu (1?ù70mm2),0,1.3,pcs,1,,Devices
1SDA050934R0001,1SDA050934R1,T1N 160 TMD125-1250 4p F FC Cu (1?ù70mm2),0,1.3,pcs,1,,Devices
1SDA050935R0001,1SDA050935R1,T1N 160 TMD160-1600 4p F FC Cu (1?ù70mm2),0,1.3,pcs,1,,Devices
1SDA050936R0001,1SDA050936R1,T1B 160 TMD160-1600 4p F FC Cu InN=100%,0,1.3,pcs,1,,Devices
1SDA050937R0001,1SDA050937R1,T1C 160 TMD160-1600 4p F FC Cu InN=100%,0,1.3,pcs,1,,Devices
1SDA050938R0001,1SDA050938R1,T1N 160 TMD160-1600 4p F FC Cu InN=100%,0,1.3,pcs,1,,Devices
1SDA050939R0001,1SDA050939R1,T2N 160 TMD1-10 3p F F,0,1.1,pcs,1,,Devices
1SDA050940R0001,1SDA050940R1,T2N 160 TMD1 6-16 3p F F,0,1.1,pcs,1,,Devices
1SDA050941R0001,1SDA050941R1,T2N 160 TMD2-20 3p F F,0,1.1,pcs,1,,Devices
1SDA050942R0001,1SDA050942R1,T2N 160 TMD2 5-25 3p F F,0,1.1,pcs,1,,Devices
1SDA050943R0001,1SDA050943R1,T2N 160 TMD3 2-32 3p F F,0,1.1,pcs,1,,Devices
1SDA050944R0001,1SDA050944R1,T2N 160 TMD4-40 3p F F,0,1.1,pcs,1,,Devices
1SDA050945R0001,1SDA050945R1,T2N 160 TMD5-50 3p F F,0,1.1,pcs,1,,Devices
1SDA050946R0001,1SDA050946R1,T2N 160 TMD6 3-63 3p F F,0,1.1,pcs,1,,Devices
1SDA050947R0001,1SDA050947R1,T2N 160 TMD8-80 3p F F,0,1.1,pcs,1,,Devices
1SDA050948R0001,1SDA050948R1,T2N 160 TMD10-100 3p F F,0,1.1,pcs,1,,Devices
1SDA050949R0001,1SDA050949R1,T2N 160 TMD12 5-125 3p F F,0,1.1,pcs,1,,Devices
1SDA050950R0001,1SDA050950R1,T2N 160 TMD16-500 3p F F,0,1.1,pcs,1,,Devices
1SDA050951R0001,1SDA050951R1,T2N 160 TMD20-500 3p F F,0,1.1,pcs,1,,Devices
1SDA050952R0001,1SDA050952R1,T2N 160 TMD25-500 3p F F,0,1.1,pcs,1,,Devices
1SDA050953R0001,1SDA050953R1,T2N 160 TMD32-500 3p F F,0,1.1,pcs,1,,Devices
1SDA050954R0001,1SDA050954R1,T2N 160 TMD40-500 3p F F,0,1.1,pcs,1,,Devices
1SDA050955R0001,1SDA050955R1,T2N 160 TMD50-500 3p F F,0,1.1,pcs,1,,Devices
1SDA050956R0001,1SDA050956R1,T2N 160 TMD63-630 3p F F,0,1.1,pcs,1,,Devices
1SDA050957R0001,1SDA050957R1,T2N 160 TMD80-800 3p F F,0,1.1,pcs,1,,Devices
1SDA050958R0001,1SDA050958R1,T2N 160 TMD100-1000 3p F F,0,1.1,pcs,1,,Devices
1SDA050959R0001,1SDA050959R1,T2N 160 TMD125-1250 3p F F,0,1.1,pcs,1,,Devices
1SDA050960R0001,1SDA050960R1,T2N 160 TMD160-1600 3p F F,0,1.1,pcs,1,,Devices
1SDA050961R0001,1SDA050961R1,T2N 160 TMD1-10 4p F F,0,1.5,pcs,1,,Devices
1SDA050962R0001,1SDA050962R1,T2N 160 TMD1 6-16 4p F F,0,1.45,pcs,1,,Devices
1SDA050963R0001,1SDA050963R1,T2N 160 TMD2-20 4p F F,0,1.45,pcs,1,,Devices
1SDA050964R0001,1SDA050964R1,T2N 160 TMD2 5-25 4p F F,0,1.45,pcs,1,,Devices
1SDA050965R0001,1SDA050965R1,T2N 160 TMD3 2-32 4p F F,0,1.45,pcs,1,,Devices
1SDA050966R0001,1SDA050966R1,T2N 160 TMD4-40 4p F F,0,1.45,pcs,1,,Devices
1SDA050967R0001,1SDA050967R1,T2N 160 TMD5-50 4p F F,0,1.45,pcs,1,,Devices
1SDA050968R0001,1SDA050968R1,T2N 160 TMD6 3-63 4p F F,0,1.45,pcs,1,,Devices
1SDA050969R0001,1SDA050969R1,T2N 160 TMD8-80 4p F F,0,1.45,pcs,1,,Devices
1SDA050970R0001,1SDA050970R1,T2N 160 TMD10-100 4p F F,0,1.45,pcs,1,,Devices
1SDA050971R0001,1SDA050971R1,T2N 160 TMD12 5-125 4p F F,0,1.45,pcs,1,,Devices
1SDA050972R0001,1SDA050972R1,T2N 160 TMD16-500 4p F F,0,1.45,pcs,1,,Devices
1SDA050973R0001,1SDA050973R1,T2N 160 TMD20-500 4p F F,0,1.45,pcs,1,,Devices
1SDA050974R0001,1SDA050974R1,T2N 160 TMD25-500 4p F F,0,1.45,pcs,1,,Devices
1SDA050975R0001,1SDA050975R1,T2N 160 TMD32-500 4p F F,0,1.45,pcs,1,,Devices
1SDA050976R0001,1SDA050976R1,T2N 160 TMD40-500 4p F F,0,1.45,pcs,1,,Devices
1SDA050977R0001,1SDA050977R1,T2N 160 TMD50-500 4p F F,0,1.45,pcs,1,,Devices
1SDA050978R0001,1SDA050978R1,T2N 160 TMD63-630 4p F F,0,1.45,pcs,1,,Devices
1SDA050979R0001,1SDA050979R1,T2N 160 TMD80-800 4p F F,0,1.45,pcs,1,,Devices
1SDA050980R0001,1SDA050980R1,T2N 160 TMD100-1000 4p F F,0,1.45,pcs,1,,Devices
1SDA050981R0001,1SDA050981R1,T2N 160 TMD125-1250 4p F F,0,1.45,pcs,1,,Devices
1SDA050982R0001,1SDA050982R1,T2N 160 TMD160-1600 4p F F,0,1.45,pcs,1,,Devices
1SDA050983R0001,1SDA050983R1,T2S 160 TMD1-10 3p F F,0,1.1,pcs,1,,Devices
1SDA050984R0001,1SDA050984R1,T2S 160 TMD1 6-16 3p F F,0,1.1,pcs,1,,Devices
1SDA050985R0001,1SDA050985R1,T2S 160 TMD2-20 3p F F,0,1.1,pcs,1,,Devices
1SDA050986R0001,1SDA050986R1,T2S 160 TMD2 5-25 3p F F,0,1.1,pcs,1,,Devices
1SDA050987R0001,1SDA050987R1,T2S 160 TMD3 2-32 3p F F,0,1.1,pcs,1,,Devices
1SDA050988R0001,1SDA050988R1,T2S 160 TMD4-40 3p F F,0,1.1,pcs,1,,Devices
1SDA050989R0001,1SDA050989R1,T2S 160 TMD5-50 3p F F,0,1.1,pcs,1,,Devices
1SDA050990R0001,1SDA050990R1,T2S 160 TMD6 3-63 3p F F,0,1.1,pcs,1,,Devices
1SDA050991R0001,1SDA050991R1,T2S 160 TMD8-80 3p F F,0,1.1,pcs,1,,Devices
1SDA050992R0001,1SDA050992R1,T2S 160 TMD10-100 3p F F,0,1.1,pcs,1,,Devices
1SDA050993R0001,1SDA050993R1,T2S 160 TMD12 5-125 3p F F,0,1.1,pcs,1,,Devices
1SDA050994R0001,1SDA050994R1,T2S 160 TMD16-500 3p F F,0,1.1,pcs,1,,Devices
1SDA050995R0001,1SDA050995R1,T2S 160 TMD20-500 3p F F,0,1.1,pcs,1,,Devices
1SDA050996R0001,1SDA050996R1,T2S 160 TMD25-500 3p F F,0,1.1,pcs,1,,Devices
1SDA050997R0001,1SDA050997R1,T2S 160 TMD32-500 3p F F,0,1.1,pcs,1,,Devices
1SDA050998R0001,1SDA050998R1,T2S 160 TMD40-500 3p F F,0,1.1,pcs,1,,Devices
1SDA050999R0001,1SDA050999R1,T2S 160 TMD50-500 3p F F,0,1.1,pcs,1,,Devices
1SDA051000R0001,1SDA051000R1,T2S 160 TMD63-630 3p F F,0,1.1,pcs,1,,Devices
1SDA051001R0001,1SDA051001R1,T2S 160 TMD80-800 3p F F,0,1.1,pcs,1,,Devices
1SDA051002R0001,1SDA051002R1,T2S 160 TMD100-1000 3p F F,0,1.1,pcs,1,,Devices
1SDA051003R0001,1SDA051003R1,T2S 160 TMD125-1250 3p F F,0,1.1,pcs,1,,Devices
1SDA051004R0001,1SDA051004R1,T2S 160 TMD160-1600 3p F F,0,1.1,pcs,1,,Devices
1SDA051005R0001,1SDA051005R1,T2S 160 TMD1-10 4p F F,0,1.5,pcs,1,,Devices
1SDA051006R0001,1SDA051006R1,T2S 160 TMD1 6-16 4p F F,0,1.45,pcs,1,,Devices
1SDA051007R0001,1SDA051007R1,T2S 160 TMD2-20 4p F F,0,1.45,pcs,1,,Devices
1SDA051008R0001,1SDA051008R1,T2S 160 TMD2 5-25 4p F F,0,1.45,pcs,1,,Devices
1SDA051009R0001,1SDA051009R1,T2S 160 TMD3 2-32 4p F F,0,1.45,pcs,1,,Devices
1SDA051010R0001,1SDA051010R1,T2S 160 TMD4-40 4p F F,0,1.45,pcs,1,,Devices
1SDA051011R0001,1SDA051011R1,T2S 160 TMD5-50 4p F F,0,1.45,pcs,1,,Devices
1SDA051012R0001,1SDA051012R1,T2S 160 TMD6 3-63 4p F F,0,1.45,pcs,1,,Devices
1SDA051013R0001,1SDA051013R1,T2S 160 TMD8-80 4p F F,0,1.45,pcs,1,,Devices
1SDA051014R0001,1SDA051014R1,T2S 160 TMD10-100 4p F F,0,1.45,pcs,1,,Devices
1SDA051015R0001,1SDA051015R1,T2S 160 TMD12 5-125 4p F F,0,1.45,pcs,1,,Devices
1SDA051016R0001,1SDA051016R1,T2S 160 TMD16-500 4p F F,0,1.45,pcs,1,,Devices
1SDA051017R0001,1SDA051017R1,T2S 160 TMD20-500 4p F F,0,1.45,pcs,1,,Devices
1SDA051018R0001,1SDA051018R1,T2S 160 TMD25-500 4p F F,0,1.45,pcs,1,,Devices
1SDA051019R0001,1SDA051019R1,T2S 160 TMD32-500 4p F F,0,1.45,pcs,1,,Devices
1SDA051020R0001,1SDA051020R1,T2S 160 TMD40-500 4p F F,0,1.45,pcs,1,,Devices
1SDA051021R0001,1SDA051021R1,T2S 160 TMD50-500 4p F F,0,1.45,pcs,1,,Devices
1SDA051022R0001,1SDA051022R1,T2S 160 TMD63-630 4p F F,0,1.45,pcs,1,,Devices
1SDA051023R0001,1SDA051023R1,T2S 160 TMD80-800 4p F F,0,1.45,pcs,1,,Devices
1SDA051024R0001,1SDA051024R1,T2S 160 TMD100-1000 4p F F,0,1.45,pcs,1,,Devices
1SDA051025R0001,1SDA051025R1,T2S 160 TMD125-1250 4p F F,0,1.45,pcs,1,,Devices
1SDA051026R0001,1SDA051026R1,T2S 160 TMD160-1600 4p F F,0,1.45,pcs,1,,Devices
1SDA051027R0001,1SDA051027R1,T2H 160 TMD1-10 3p F F,0,1.1,pcs,1,,Devices
1SDA051028R0001,1SDA051028R1,T2H 160 TMD1 6-16 3p F F,0,1.1,pcs,1,,Devices
1SDA051029R0001,1SDA051029R1,T2H 160 TMD2-20 3p F F,0,1.1,pcs,1,,Devices
1SDA051030R0001,1SDA051030R1,T2H 160 TMD2 5-25 3p F F,0,1.1,pcs,1,,Devices
1SDA051031R0001,1SDA051031R1,T2H 160 TMD3 2-32 3p F F,0,1.1,pcs,1,,Devices
1SDA051032R0001,1SDA051032R1,T2H 160 TMD4-40 3p F F,0,1.1,pcs,1,,Devices
1SDA051033R0001,1SDA051033R1,T2H 160 TMD5-50 3p F F,0,1.1,pcs,1,,Devices
1SDA051034R0001,1SDA051034R1,T2H 160 TMD6 3-63 3p F F,0,1.1,pcs,1,,Devices
1SDA051035R0001,1SDA051035R1,T2H 160 TMD8-80 3p F F,0,1.1,pcs,1,,Devices
1SDA051036R0001,1SDA051036R1,T2H 160 TMD10-100 3p F F,0,1.1,pcs,1,,Devices
1SDA051037R0001,1SDA051037R1,T2H 160 TMD12 5-125 3p F F,0,1.1,pcs,1,,Devices
1SDA051038R0001,1SDA051038R1,T2H 160 TMD16-500 3p F F,0,1.1,pcs,1,,Devices
1SDA051039R0001,1SDA051039R1,T2H 160 TMD20-500 3p F F,0,1.1,pcs,1,,Devices
1SDA051040R0001,1SDA051040R1,T2H 160 TMD25-500 3p F F,0,1.1,pcs,1,,Devices
1SDA051041R0001,1SDA051041R1,T2H 160 TMD32-500 3p F F,0,1.1,pcs,1,,Devices
1SDA051042R0001,1SDA051042R1,T2H 160 TMD40-500 3p F F,0,1.1,pcs,1,,Devices
1SDA051043R0001,1SDA051043R1,T2H 160 TMD50-500 3p F F,0,1.1,pcs,1,,Devices
1SDA051044R0001,1SDA051044R1,T2H 160 TMD63-630 3p F F,0,1.1,pcs,1,,Devices
1SDA051045R0001,1SDA051045R1,T2H 160 TMD80-800 3p F F,0,1.1,pcs,1,,Devices
1SDA051046R0001,1SDA051046R1,T2H 160 TMD100-1000 3p F F,0,1.1,pcs,1,,Devices
1SDA051047R0001,1SDA051047R1,T2H 160 TMD125-1250 3p F F,0,1.1,pcs,1,,Devices
1SDA051048R0001,1SDA051048R1,T2H 160 TMD160-1600 3p F F,0,1.1,pcs,1,,Devices
1SDA051049R0001,1SDA051049R1,T2H 160 TMD1-10 4p F F,0,1.5,pcs,1,,Devices
